Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.4
Horizontal Delay,0
Sample Interval,0.0004
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,0
,
,
,
Label,M2024
TIME,CH1
9.988000e-01,1.36
9.992000e-01,1.36
9.996000e-01,1.36
1.000000e+00,1.36
1.000400e+00,1.32
1.000800e+00,1.4
1.001200e+00,1.36
1.001600e+00,1.36
1.002000e+00,1.32
1.002400e+00,1.36
1.002800e+00,1.36
1.003200e+00,1.36
1.003600e+00,1.36
1.004000e+00,1.36
1.004400e+00,1.36
1.004800e+00,1.32
1.005200e+00,1.36
1.005600e+00,1.4
1.006000e+00,1.36
1.006400e+00,1.36
1.006800e+00,1.36
1.007200e+00,1.4
1.007600e+00,1.4
1.008000e+00,1.36
1.008400e+00,1.4
1.008800e+00,1.4
1.009200e+00,1.4
1.009600e+00,1.36
1.010000e+00,1.36
1.010400e+00,1.4
1.010800e+00,1.36
1.011200e+00,1.36
1.011600e+00,1.4
1.012000e+00,1.36
1.012400e+00,1.36
1.012800e+00,1.36
1.013200e+00,1.4
1.013600e+00,1.4
1.014000e+00,1.4
1.014400e+00,1.36
1.014800e+00,1.36
1.015200e+00,1.4
1.015600e+00,1.4
1.016000e+00,1.36
1.016400e+00,1.4
1.016800e+00,1.4
1.017200e+00,1.36
1.017600e+00,1.36
1.018000e+00,1.36
1.018400e+00,1.4
1.018800e+00,1.36
1.019200e+00,1.36
1.019600e+00,1.36
1.020000e+00,1.36
1.020400e+00,1.36
1.020800e+00,1.36
1.021200e+00,1.36
1.021600e+00,1.36
1.022000e+00,1.36
1.022400e+00,1.36
1.022800e+00,1.36
1.023200e+00,1.36
1.023600e+00,1.36
1.024000e+00,1.4
1.024400e+00,1.4
1.024800e+00,1.36
1.025200e+00,1.32
1.025600e+00,1.4
1.026000e+00,1.36
1.026400e+00,1.32
1.026800e+00,1.32
1.027200e+00,1.36
1.027600e+00,1.32
1.028000e+00,1.36
1.028400e+00,1.32
1.028800e+00,1.4
1.029200e+00,1.4
1.029600e+00,1.36
1.030000e+00,1.4
1.030400e+00,1.36
1.030800e+00,1.36
1.031200e+00,1.36
1.031600e+00,1.32
1.032000e+00,1.32
1.032400e+00,1.36
1.032800e+00,1.36
1.033200e+00,1.4
1.033600e+00,1.4
1.034000e+00,1.36
1.034400e+00,1.36
1.034800e+00,1.36
1.035200e+00,1.36
1.035600e+00,1.4
1.036000e+00,1.36
1.036400e+00,1.36
1.036800e+00,1.36
1.037200e+00,1.36
1.037600e+00,1.36
1.038000e+00,1.36
1.038400e+00,1.36
1.038800e+00,1.36
1.039200e+00,1.36
1.039600e+00,1.36
1.040000e+00,1.4
1.040400e+00,1.36
1.040800e+00,1.4
1.041200e+00,1.36
1.041600e+00,1.36
1.042000e+00,1.36
1.042400e+00,1.36
1.042800e+00,1.4
1.043200e+00,1.36
1.043600e+00,1.36
1.044000e+00,1.36
1.044400e+00,1.36
1.044800e+00,1.32
1.045200e+00,1.4
1.045600e+00,1.36
1.046000e+00,1.36
1.046400e+00,1.36
1.046800e+00,1.36
1.047200e+00,1.36
1.047600e+00,1.36
1.048000e+00,1.4
1.048400e+00,1.36
1.048800e+00,1.36
1.049200e+00,1.36
1.049600e+00,1.36
1.050000e+00,1.36
1.050400e+00,1.36
1.050800e+00,1.36
1.051200e+00,1.36
1.051600e+00,1.36
1.052000e+00,1.32
1.052400e+00,1.36
1.052800e+00,1.36
1.053200e+00,1.36
1.053600e+00,1.36
1.054000e+00,1.4
1.054400e+00,1.36
1.054800e+00,1.4
1.055200e+00,1.36
1.055600e+00,1.4
1.056000e+00,1.4
1.056400e+00,1.32
1.056800e+00,1.36
1.057200e+00,1.36
1.057600e+00,1.4
1.058000e+00,1.36
1.058400e+00,1.32
1.058800e+00,1.36
1.059200e+00,1.36
1.059600e+00,1.36
1.060000e+00,1.36
1.060400e+00,1.32
1.060800e+00,1.4
1.061200e+00,1.32
1.061600e+00,1.36
1.062000e+00,1.4
1.062400e+00,1.36
1.062800e+00,1.36
1.063200e+00,1.36
1.063600e+00,1.36
1.064000e+00,1.4
1.064400e+00,1.4
1.064800e+00,1.4
1.065200e+00,1.4
1.065600e+00,1.36
1.066000e+00,1.36
1.066400e+00,1.36
1.066800e+00,1.36
1.067200e+00,1.32
1.067600e+00,1.4
1.068000e+00,1.4
1.068400e+00,1.36
1.068800e+00,1.36
1.069200e+00,1.32
1.069600e+00,1.36
1.070000e+00,1.36
1.070400e+00,1.36
1.070800e+00,1.36
1.071200e+00,1.36
1.071600e+00,1.36
1.072000e+00,1.36
1.072400e+00,1.36
1.072800e+00,1.4
1.073200e+00,1.36
1.073600e+00,1.4
1.074000e+00,1.36
1.074400e+00,1.36
1.074800e+00,1.36
1.075200e+00,1.32
1.075600e+00,1.4
1.076000e+00,1.4
1.076400e+00,1.36
1.076800e+00,1.36
1.077200e+00,1.4
1.077600e+00,1.4
1.078000e+00,1.36
1.078400e+00,1.36
1.078800e+00,1.32
1.079200e+00,1.36
1.079600e+00,1.36
1.080000e+00,1.36
1.080400e+00,1.4
1.080800e+00,1.36
1.081200e+00,1.4
1.081600e+00,1.4
1.082000e+00,1.36
1.082400e+00,1.36
1.082800e+00,1.36
1.083200e+00,1.36
1.083600e+00,1.36
1.084000e+00,1.36
1.084400e+00,1.36
1.084800e+00,1.4
1.085200e+00,1.44
1.085600e+00,1.36
1.086000e+00,1.36
1.086400e+00,1.36
1.086800e+00,1.4
1.087200e+00,1.4
1.087600e+00,1.36
1.088000e+00,1.36
1.088400e+00,1.36
1.088800e+00,1.4
1.089200e+00,1.4
1.089600e+00,1.36
1.090000e+00,1.4
1.090400e+00,1.36
1.090800e+00,1.32
1.091200e+00,1.36
1.091600e+00,1.4
1.092000e+00,1.36
1.092400e+00,1.32
1.092800e+00,1.36
1.093200e+00,1.36
1.093600e+00,1.36
1.094000e+00,1.32
1.094400e+00,1.36
1.094800e+00,1.36
1.095200e+00,1.36
1.095600e+00,1.36
1.096000e+00,1.36
1.096400e+00,1.36
1.096800e+00,1.4
1.097200e+00,1.4
1.097600e+00,1.36
1.098000e+00,1.36
1.098400e+00,1.36
1.098800e+00,1.4
1.099200e+00,1.36
1.099600e+00,1.36
1.100000e+00,1.44
1.100400e+00,1.36
1.100800e+00,1.4
1.101200e+00,1.36
1.101600e+00,1.36
1.102000e+00,1.36
1.102400e+00,1.4
1.102800e+00,1.36
1.103200e+00,1.36
1.103600e+00,1.4
1.104000e+00,1.36
1.104400e+00,1.36
1.104800e+00,1.44
1.105200e+00,1.36
1.105600e+00,1.36
1.106000e+00,1.36
1.106400e+00,1.36
1.106800e+00,1.36
1.107200e+00,1.36
1.107600e+00,1.36
1.108000e+00,1.36
1.108400e+00,1.4
1.108800e+00,1.36
1.109200e+00,1.36
1.109600e+00,1.36
1.110000e+00,1.36
1.110400e+00,1.4
1.110800e+00,1.36
1.111200e+00,1.36
1.111600e+00,1.36
1.112000e+00,1.36
1.112400e+00,1.36
1.112800e+00,1.36
1.113200e+00,1.36
1.113600e+00,1.4
1.114000e+00,1.4
1.114400e+00,1.36
1.114800e+00,1.36
1.115200e+00,1.36
1.115600e+00,1.36
1.116000e+00,1.36
1.116400e+00,1.36
1.116800e+00,1.36
1.117200e+00,1.4
1.117600e+00,1.36
1.118000e+00,1.36
1.118400e+00,1.36
1.118800e+00,1.4
1.119200e+00,1.4
1.119600e+00,1.36
1.120000e+00,1.36
1.120400e+00,1.36
1.120800e+00,1.36
1.121200e+00,1.36
1.121600e+00,1.36
1.122000e+00,1.36
1.122400e+00,1.36
1.122800e+00,1.32
1.123200e+00,1.36
1.123600e+00,1.36
1.124000e+00,1.36
1.124400e+00,1.4
1.124800e+00,1.36
1.125200e+00,1.32
1.125600e+00,1.36
1.126000e+00,1.4
1.126400e+00,1.36
1.126800e+00,1.36
1.127200e+00,1.36
1.127600e+00,1.32
1.128000e+00,1.36
1.128400e+00,1.4
1.128800e+00,1.36
1.129200e+00,1.4
1.129600e+00,1.4
1.130000e+00,1.36
1.130400e+00,1.4
1.130800e+00,1.36
1.131200e+00,1.32
1.131600e+00,1.36
1.132000e+00,1.4
1.132400e+00,1.28
1.132800e+00,1.4
1.133200e+00,1.36
1.133600e+00,1.36
1.134000e+00,1.36
1.134400e+00,1.4
1.134800e+00,1.36
1.135200e+00,1.36
1.135600e+00,1.36
1.136000e+00,1.36
1.136400e+00,1.32
1.136800e+00,1.36
1.137200e+00,1.32
1.137600e+00,1.32
1.138000e+00,1.32
1.138400e+00,1.4
1.138800e+00,1.32
1.139200e+00,1.36
1.139600e+00,1.24
1.140000e+00,1.32
1.140400e+00,1.32
1.140800e+00,1.32
1.141200e+00,1.32
1.141600e+00,1.36
1.142000e+00,1.28
1.142400e+00,1.24
1.142800e+00,1.32
1.143200e+00,1.36
1.143600e+00,1.28
1.144000e+00,1.28
1.144400e+00,1.28
1.144800e+00,1.32
1.145200e+00,1.6
1.145600e+00,1.28
1.146000e+00,1.32
1.146400e+00,1.48
1.146800e+00,1.4
1.147200e+00,1.4
1.147600e+00,1.44
1.148000e+00,1.4
1.148400e+00,1.32
1.148800e+00,1.32
1.149200e+00,1.28
1.149600e+00,1.28
1.150000e+00,1.28
1.150400e+00,1.24
1.150800e+00,0.96
1.151200e+00,1.04
1.151600e+00,1
1.152000e+00,1
1.152400e+00,1.12
1.152800e+00,1.12
1.153200e+00,1.04
1.153600e+00,1
1.154000e+00,0.96
1.154400e+00,1.32
1.154800e+00,1.08
1.155200e+00,1.12
1.155600e+00,1.12
1.156000e+00,1.12
1.156400e+00,1.04
1.156800e+00,1.08
1.157200e+00,1.12
1.157600e+00,1.12
1.158000e+00,1.08
1.158400e+00,1.12
1.158800e+00,1.08
1.159200e+00,0.92
1.159600e+00,1.08
1.160000e+00,1.12
1.160400e+00,0.96
1.160800e+00,1.04
1.161200e+00,1.08
1.161600e+00,1.12
1.162000e+00,1.56
1.162400e+00,1
1.162800e+00,0.88
1.163200e+00,1.08
1.163600e+00,1.12
1.164000e+00,1.16
1.164400e+00,1.12
1.164800e+00,1.16
1.165200e+00,1.08
1.165600e+00,1.08
1.166000e+00,1.08
1.166400e+00,1.04
1.166800e+00,1
1.167200e+00,1
1.167600e+00,0.72
1.168000e+00,0.72
1.168400e+00,0.68
1.168800e+00,0.76
1.169200e+00,0.8
1.169600e+00,0.84
1.170000e+00,0.88
1.170400e+00,0.76
1.170800e+00,0.76
1.171200e+00,1.12
1.171600e+00,0.8
1.172000e+00,0.8
1.172400e+00,0.8
1.172800e+00,0.84
1.173200e+00,0.84
1.173600e+00,0.8
1.174000e+00,0.84
1.174400e+00,0.8
1.174800e+00,0.76
1.175200e+00,0.92
1.175600e+00,0.84
1.176000e+00,0.72
1.176400e+00,0.8
1.176800e+00,0.84
1.177200e+00,0.68
1.177600e+00,0.8
1.178000e+00,0.8
1.178400e+00,0.8
1.178800e+00,1.12
1.179200e+00,0.84
1.179600e+00,1.28
1.180000e+00,1.04
1.180400e+00,0.96
1.180800e+00,0.84
1.181200e+00,0.8
1.181600e+00,0.84
1.182000e+00,0.76
1.182400e+00,0.84
1.182800e+00,0.76
1.183200e+00,0.76
1.183600e+00,0.76
1.184000e+00,0.72
1.184400e+00,0.68
1.184800e+00,0.56
1.185200e+00,0.52
1.185600e+00,0.52
1.186000e+00,0.6
1.186400e+00,0.6
1.186800e+00,0.56
1.187200e+00,0.64
1.187600e+00,0.48
1.188000e+00,0.52
1.188400e+00,0.68
1.188800e+00,0.64
1.189200e+00,0.6
1.189600e+00,0.56
1.190000e+00,0.56
1.190400e+00,0.56
1.190800e+00,0.56
1.191200e+00,0.56
1.191600e+00,0.52
1.192000e+00,0.6
1.192400e+00,0.56
1.192800e+00,0.56
1.193200e+00,0.6
1.193600e+00,0.52
1.194000e+00,0.48
1.194400e+00,0.52
1.194800e+00,0.6
1.195200e+00,0.92
1.195600e+00,0.8
1.196000e+00,0.56
1.196400e+00,0.8
1.196800e+00,0.76
1.197200e+00,0.68
1.197600e+00,0.68
1.198000e+00,0.68
1.198400e+00,0.6
1.198800e+00,0.56
1.199200e+00,0.6
1.199600e+00,0.56
1.200000e+00,0.56
1.200400e+00,0.52
1.200800e+00,0.32
1.201200e+00,0.4
1.201600e+00,0.24
1.202000e+00,0.24
1.202400e+00,0.32
1.202800e+00,0.36
1.203200e+00,0.32
1.203600e+00,0.28
1.204000e+00,0.24
1.204400e+00,0.32
1.204800e+00,0.36
1.205200e+00,0.36
1.205600e+00,0.36
1.206000e+00,0.32
1.206400e+00,0.28
1.206800e+00,0.32
1.207200e+00,0.28
1.207600e+00,0.36
1.208000e+00,0.32
1.208400e+00,0.32
1.208800e+00,0.36
1.209200e+00,0.24
1.209600e+00,0.24
1.210000e+00,0.36
1.210400e+00,0.32
1.210800e+00,0.28
1.211200e+00,0.32
1.211600e+00,0.32
1.212000e+00,0.92
1.212400e+00,0.6
1.212800e+00,0.24
1.213200e+00,0.32
1.213600e+00,0.4
1.214000e+00,0.44
1.214400e+00,0.4
1.214800e+00,0.48
1.215200e+00,0.36
1.215600e+00,0.32
1.216000e+00,0.28
1.216400e+00,0.32
1.216800e+00,0.24
1.217200e+00,0.28
1.217600e+00,0.04
1.218000e+00,0
1.218400e+00,0.04
1.218800e+00,0.12
1.219200e+00,0.12
1.219600e+00,0.12
1.220000e+00,0.08
1.220400e+00,0.08
1.220800e+00,0.04
1.221200e+00,0
1.221600e+00,0.16
1.222000e+00,0.08
1.222400e+00,0.12
1.222800e+00,0.2
1.223200e+00,0.12
1.223600e+00,0.16
1.224000e+00,0.12
1.224400e+00,0.12
1.224800e+00,0.12
1.225200e+00,0.12
1.225600e+00,0.12
1.226000e+00,0.08
1.226400e+00,0.04
1.226800e+00,0.12
1.227200e+00,0.08
1.227600e+00,0.04
1.228000e+00,0.12
1.228400e+00,0.12
1.228800e+00,0.52
1.229200e+00,0.28
1.229600e+00,0.36
1.230000e+00,0.36
1.230400e+00,0.16
1.230800e+00,0.2
1.231200e+00,0.08
1.231600e+00,0.08
1.232000e+00,0.08
1.232400e+00,0.08
1.232800e+00,0.08
1.233200e+00,0.04
1.233600e+00,0.04
1.234000e+00,0.08
1.234400e+00,0
1.234800e+00,-0.04
1.235200e+00,-0.04
1.235600e+00,0
1.236000e+00,-0.04
1.236400e+00,0
1.236800e+00,0.04
1.237200e+00,0.08
1.237600e+00,0
1.238000e+00,-0.04
1.238400e+00,0
1.238800e+00,0
1.239200e+00,0
1.239600e+00,0
1.240000e+00,0
1.240400e+00,0
1.240800e+00,0
1.241200e+00,0
1.241600e+00,0
1.242000e+00,0
1.242400e+00,0
1.242800e+00,0
1.243200e+00,0
1.243600e+00,0
1.244000e+00,-0.04
1.244400e+00,-0.04
1.244800e+00,0
1.245200e+00,0.28
1.245600e+00,0.28
1.246000e+00,0.04
1.246400e+00,0.2
1.246800e+00,0.12
1.247200e+00,0.04
1.247600e+00,0.04
1.248000e+00,0.08
1.248400e+00,0
1.248800e+00,0
1.249200e+00,-0.04
1.249600e+00,0
1.250000e+00,-0.04
1.250400e+00,0
1.250800e+00,0
1.251200e+00,-0.04
1.251600e+00,-0.04
1.252000e+00,-0.04
1.252400e+00,0
1.252800e+00,-0.04
1.253200e+00,-0.08
1.253600e+00,-0.04
1.254000e+00,-0.04
1.254400e+00,-0.04
1.254800e+00,-0.04
1.255200e+00,-0.04
1.255600e+00,-0.04
1.256000e+00,-0.04
1.256400e+00,-0.04
1.256800e+00,-0.04
1.257200e+00,-0.04
1.257600e+00,-0.04
1.258000e+00,-0.04
1.258400e+00,0
1.258800e+00,-0.04
1.259200e+00,0
1.259600e+00,-0.04
1.260000e+00,-0.04
1.260400e+00,-0.04
1.260800e+00,0
1.261200e+00,-0.04
1.261600e+00,0
1.262000e+00,0.12
1.262400e+00,0.08
1.262800e+00,0
1.263200e+00,0
1.263600e+00,-0.04
1.264000e+00,-0.04
1.264400e+00,-0.04
1.264800e+00,-0.04
1.265200e+00,-0.04
1.265600e+00,-0.04
1.266000e+00,-0.04
1.266400e+00,-0.04
1.266800e+00,-0.04
1.267200e+00,-0.04
1.267600e+00,-0.04
1.268000e+00,-0.04
1.268400e+00,-0.04
1.268800e+00,-0.04
1.269200e+00,-0.04
1.269600e+00,-0.04
1.270000e+00,0
1.270400e+00,0
1.270800e+00,-0.08
1.271200e+00,-0.04
1.271600e+00,-0.08
1.272000e+00,-0.04
1.272400e+00,-0.04
1.272800e+00,-0.04
1.273200e+00,0
1.273600e+00,-0.04
1.274000e+00,-0.04
1.274400e+00,-0.04
1.274800e+00,-0.04
1.275200e+00,-0.04
1.275600e+00,-0.04
1.276000e+00,-0.04
1.276400e+00,-0.04
1.276800e+00,-0.04
1.277200e+00,-0.04
1.277600e+00,-0.04
1.278000e+00,-0.04
1.278400e+00,-0.04
1.278800e+00,-0.04
1.279200e+00,0
1.279600e+00,-0.08
1.280000e+00,-0.04
1.280400e+00,-0.04
1.280800e+00,-0.04
1.281200e+00,-0.04
1.281600e+00,-0.04
1.282000e+00,-0.04
1.282400e+00,-0.04
1.282800e+00,0
1.283200e+00,-0.04
1.283600e+00,-0.04
1.284000e+00,-0.04
1.284400e+00,-0.04
1.284800e+00,-0.04
1.285200e+00,0
1.285600e+00,0
1.286000e+00,-0.04
1.286400e+00,0
1.286800e+00,-0.04
1.287200e+00,-0.04
1.287600e+00,-0.04
1.288000e+00,-0.04
1.288400e+00,-0.04
1.288800e+00,-0.04
1.289200e+00,-0.04
1.289600e+00,-0.04
1.290000e+00,-0.08
1.290400e+00,-0.04
1.290800e+00,-0.04
1.291200e+00,0
1.291600e+00,0
1.292000e+00,-0.04
1.292400e+00,-0.04
1.292800e+00,-0.04
1.293200e+00,-0.04
1.293600e+00,-0.04
1.294000e+00,-0.04
1.294400e+00,-0.04
1.294800e+00,0
1.295200e+00,-0.04
1.295600e+00,-0.04
1.296000e+00,-0.04
1.296400e+00,-0.04
1.296800e+00,0
1.297200e+00,-0.04
1.297600e+00,-0.04
1.298000e+00,-0.04
1.298400e+00,0
1.298800e+00,-0.04
1.299200e+00,-0.04
1.299600e+00,-0.04
1.300000e+00,-0.08
1.300400e+00,-0.04
1.300800e+00,-0.04
1.301200e+00,-0.08
1.301600e+00,-0.04
1.302000e+00,-0.04
1.302400e+00,-0.04
1.302800e+00,-0.04
1.303200e+00,-0.04
1.303600e+00,-0.04
1.304000e+00,0
1.304400e+00,-0.04
1.304800e+00,0
1.305200e+00,-0.04
1.305600e+00,-0.04
1.306000e+00,-0.04
1.306400e+00,-0.04
1.306800e+00,-0.04
1.307200e+00,-0.08
1.307600e+00,-0.04
1.308000e+00,-0.04
1.308400e+00,-0.04
1.308800e+00,-0.04
1.309200e+00,-0.04
1.309600e+00,-0.04
1.310000e+00,-0.04
1.310400e+00,-0.04
1.310800e+00,-0.04
1.311200e+00,-0.04
1.311600e+00,0
1.312000e+00,-0.04
1.312400e+00,-0.04
1.312800e+00,-0.04
1.313200e+00,-0.04
1.313600e+00,-0.04
1.314000e+00,-0.04
1.314400e+00,-0.04
1.314800e+00,-0.04
1.315200e+00,-0.04
1.315600e+00,0
1.316000e+00,-0.04
1.316400e+00,0
1.316800e+00,0
1.317200e+00,0
1.317600e+00,-0.04
1.318000e+00,-0.04
1.318400e+00,0
1.318800e+00,-0.04
1.319200e+00,-0.04
1.319600e+00,0
1.320000e+00,-0.04
1.320400e+00,-0.04
1.320800e+00,-0.04
1.321200e+00,-0.04
1.321600e+00,-0.04
1.322000e+00,-0.04
1.322400e+00,-0.04
1.322800e+00,-0.04
1.323200e+00,-0.04
1.323600e+00,-0.04
1.324000e+00,0
1.324400e+00,-0.04
1.324800e+00,-0.04
1.325200e+00,-0.04
1.325600e+00,-0.04
1.326000e+00,-0.04
1.326400e+00,-0.04
1.326800e+00,-0.04
1.327200e+00,-0.08
1.327600e+00,-0.04
1.328000e+00,-0.04
1.328400e+00,0
1.328800e+00,-0.04
1.329200e+00,-0.04
1.329600e+00,-0.04
1.330000e+00,-0.04
1.330400e+00,-0.04
1.330800e+00,-0.04
1.331200e+00,-0.04
1.331600e+00,-0.04
1.332000e+00,-0.04
1.332400e+00,-0.04
1.332800e+00,-0.04
1.333200e+00,-0.04
1.333600e+00,-0.04
1.334000e+00,-0.04
1.334400e+00,-0.04
1.334800e+00,-0.04
1.335200e+00,-0.04
1.335600e+00,0
1.336000e+00,-0.04
1.336400e+00,-0.04
1.336800e+00,-0.08
1.337200e+00,-0.04
1.337600e+00,0
1.338000e+00,-0.04
1.338400e+00,-0.04
1.338800e+00,-0.04
1.339200e+00,0
1.339600e+00,-0.04
1.340000e+00,-0.04
1.340400e+00,0
1.340800e+00,-0.08
1.341200e+00,-0.04
1.341600e+00,-0.04
1.342000e+00,-0.04
1.342400e+00,-0.04
1.342800e+00,-0.04
1.343200e+00,-0.04
1.343600e+00,-0.04
1.344000e+00,0
1.344400e+00,-0.04
1.344800e+00,-0.04
1.345200e+00,-0.04
1.345600e+00,-0.04
1.346000e+00,-0.04
1.346400e+00,-0.04
1.346800e+00,0
1.347200e+00,-0.04
1.347600e+00,-0.04
1.348000e+00,-0.04
1.348400e+00,-0.08
1.348800e+00,-0.04
1.349200e+00,-0.04
1.349600e+00,-0.04
1.350000e+00,-0.04
1.350400e+00,-0.04
1.350800e+00,-0.04
1.351200e+00,-0.04
1.351600e+00,-0.04
1.352000e+00,-0.04
1.352400e+00,-0.04
1.352800e+00,-0.04
1.353200e+00,-0.04
1.353600e+00,-0.04
1.354000e+00,-0.04
1.354400e+00,-0.04
1.354800e+00,0
1.355200e+00,-0.04
1.355600e+00,-0.04
1.356000e+00,-0.04
1.356400e+00,-0.04
1.356800e+00,0
1.357200e+00,-0.04
1.357600e+00,-0.04
1.358000e+00,0
1.358400e+00,-0.04
1.358800e+00,-0.04
1.359200e+00,0
1.359600e+00,-0.04
1.360000e+00,-0.04
1.360400e+00,0
1.360800e+00,-0.04
1.361200e+00,-0.04
1.361600e+00,-0.04
1.362000e+00,-0.04
1.362400e+00,-0.04
1.362800e+00,0
1.363200e+00,-0.08
1.363600e+00,0
1.364000e+00,0
1.364400e+00,-0.04
1.364800e+00,-0.04
1.365200e+00,-0.04
1.365600e+00,-0.04
1.366000e+00,0
1.366400e+00,-0.04
1.366800e+00,-0.04
1.367200e+00,-0.08
1.367600e+00,-0.04
1.368000e+00,-0.04
1.368400e+00,-0.04
1.368800e+00,-0.04
1.369200e+00,-0.04
1.369600e+00,-0.04
1.370000e+00,-0.04
1.370400e+00,-0.04
1.370800e+00,0
1.371200e+00,0
1.371600e+00,0
1.372000e+00,-0.04
1.372400e+00,-0.04
1.372800e+00,0
1.373200e+00,-0.04
1.373600e+00,-0.04
1.374000e+00,0
1.374400e+00,-0.04
1.374800e+00,0
1.375200e+00,-0.04
1.375600e+00,-0.04
1.376000e+00,-0.04
1.376400e+00,0
1.376800e+00,-0.04
1.377200e+00,0
1.377600e+00,-0.04
1.378000e+00,-0.04
1.378400e+00,0
1.378800e+00,-0.04
1.379200e+00,-0.04
1.379600e+00,-0.04
1.380000e+00,-0.04
1.380400e+00,-0.04
1.380800e+00,-0.04
1.381200e+00,-0.04
1.381600e+00,0
1.382000e+00,-0.04
1.382400e+00,-0.04
1.382800e+00,-0.04
1.383200e+00,-0.04
1.383600e+00,-0.04
1.384000e+00,-0.04
1.384400e+00,0
1.384800e+00,-0.04
1.385200e+00,0
1.385600e+00,-0.04
1.386000e+00,-0.04
1.386400e+00,-0.04
1.386800e+00,0
1.387200e+00,-0.04
1.387600e+00,-0.04
1.388000e+00,-0.04
1.388400e+00,-0.04
1.388800e+00,-0.04
1.389200e+00,-0.04
1.389600e+00,-0.04
1.390000e+00,-0.08
1.390400e+00,-0.04
1.390800e+00,-0.04
1.391200e+00,-0.04
1.391600e+00,0
1.392000e+00,-0.04
1.392400e+00,-0.04
1.392800e+00,-0.04
1.393200e+00,-0.04
1.393600e+00,-0.04
1.394000e+00,-0.04
1.394400e+00,-0.04
1.394800e+00,-0.04
1.395200e+00,-0.04
1.395600e+00,-0.04
1.396000e+00,-0.04
1.396400e+00,-0.04
1.396800e+00,-0.04
1.397200e+00,-0.04
1.397600e+00,0
1.398000e+00,0
1.398400e+00,0
1.398800e+00,0
1.399200e+00,-0.04
1.399600e+00,-0.04
1.400000e+00,-0.04
1.400400e+00,0
1.400800e+00,-0.04
1.401200e+00,0
1.401600e+00,0
1.402000e+00,-0.04
1.402400e+00,-0.04
1.402800e+00,-0.04
1.403200e+00,-0.04
1.403600e+00,-0.04
1.404000e+00,-0.04
1.404400e+00,0
1.404800e+00,-0.04
1.405200e+00,-0.04
1.405600e+00,0
1.406000e+00,-0.04
1.406400e+00,0
1.406800e+00,-0.04
1.407200e+00,-0.08
1.407600e+00,-0.04
1.408000e+00,-0.04
1.408400e+00,0
1.408800e+00,-0.04
1.409200e+00,-0.04
1.409600e+00,-0.04
1.410000e+00,0
1.410400e+00,-0.04
1.410800e+00,-0.04
1.411200e+00,-0.04
1.411600e+00,0
1.412000e+00,-0.04
1.412400e+00,0
1.412800e+00,0
1.413200e+00,-0.04
1.413600e+00,-0.04
1.414000e+00,-0.04
1.414400e+00,0
1.414800e+00,0
1.415200e+00,-0.04
1.415600e+00,-0.04
1.416000e+00,-0.04
1.416400e+00,-0.04
1.416800e+00,-0.04
1.417200e+00,-0.04
1.417600e+00,0
1.418000e+00,0
1.418400e+00,0
1.418800e+00,-0.04
1.419200e+00,-0.04
1.419600e+00,0
1.420000e+00,-0.04
1.420400e+00,-0.04
1.420800e+00,-0.04
1.421200e+00,-0.04
1.421600e+00,-0.04
1.422000e+00,-0.04
1.422400e+00,-0.04
1.422800e+00,-0.04
1.423200e+00,0
1.423600e+00,-0.04
1.424000e+00,-0.08
1.424400e+00,-0.04
1.424800e+00,0
1.425200e+00,-0.04
1.425600e+00,-0.04
1.426000e+00,-0.04
1.426400e+00,-0.04
1.426800e+00,-0.04
1.427200e+00,-0.04
1.427600e+00,-0.04
1.428000e+00,-0.04
1.428400e+00,-0.04
1.428800e+00,-0.04
1.429200e+00,-0.04
1.429600e+00,-0.04
1.430000e+00,-0.04
1.430400e+00,0
1.430800e+00,-0.04
1.431200e+00,-0.04
1.431600e+00,-0.04
1.432000e+00,-0.04
1.432400e+00,-0.04
1.432800e+00,-0.04
1.433200e+00,-0.04
1.433600e+00,-0.04
1.434000e+00,-0.04
1.434400e+00,-0.04
1.434800e+00,-0.04
1.435200e+00,-0.04
1.435600e+00,-0.04
1.436000e+00,-0.04
1.436400e+00,-0.04
1.436800e+00,0
1.437200e+00,-0.04
1.437600e+00,-0.04
1.438000e+00,-0.04
1.438400e+00,-0.04
1.438800e+00,0
1.439200e+00,-0.04
1.439600e+00,-0.04
1.440000e+00,-0.04
1.440400e+00,-0.04
1.440800e+00,-0.04
1.441200e+00,-0.04
1.441600e+00,-0.04
1.442000e+00,-0.04
1.442400e+00,-0.08
1.442800e+00,-0.04
1.443200e+00,-0.04
1.443600e+00,-0.04
1.444000e+00,-0.04
1.444400e+00,-0.04
1.444800e+00,-0.04
1.445200e+00,0
1.445600e+00,-0.04
1.446000e+00,-0.04
1.446400e+00,-0.04
1.446800e+00,-0.04
1.447200e+00,-0.04
1.447600e+00,-0.04
1.448000e+00,0
1.448400e+00,-0.04
1.448800e+00,-0.04
1.449200e+00,-0.04
1.449600e+00,0
1.450000e+00,-0.04
1.450400e+00,-0.04
1.450800e+00,-0.04
1.451200e+00,-0.04
1.451600e+00,-0.04
1.452000e+00,-0.04
1.452400e+00,-0.04
1.452800e+00,-0.04
