Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
-9.260000e-04,1.36719,17.7078,1.39641,-0.0423437
-9.240000e-04,1.36469,17.7531,1.39141,-0.0573437
-9.220000e-04,1.37359,17.7266,1.38594,-0.0557813
-9.200000e-04,1.37438,17.8438,1.38688,-0.0434375
-9.180000e-04,1.37531,17.8125,1.39844,-0.0396875
-9.160000e-04,1.36734,17.6625,1.38531,-0.0425
-9.140000e-04,1.37,17.6547,1.39109,-0.0482812
-9.120000e-04,1.36953,17.8219,1.39484,-0.0409375
-9.100000e-04,1.36828,17.6531,1.38578,-0.03875
-9.080000e-04,1.36938,17.7844,1.3825,-0.0592187
-9.060000e-04,1.36906,17.775,1.38875,-0.048125
-9.040000e-04,1.36578,17.7047,1.38594,-0.04625
-9.020000e-04,1.36922,17.7953,1.38828,-0.0510937
-9.000000e-04,1.36688,17.8125,1.39328,-0.0523437
-8.980000e-04,1.37422,17.7453,1.39172,-0.0435937
-8.960000e-04,1.36547,17.7156,1.38813,-0.0471875
-8.940000e-04,1.36781,17.7734,1.39297,-0.0490625
-8.920000e-04,1.36438,17.8063,1.38984,-0.0404687
-8.900000e-04,1.35844,17.7875,1.39234,-0.0445312
-8.880000e-04,1.36891,17.7453,1.38281,-0.0398438
-8.860000e-04,1.37484,17.7734,1.39172,-0.0439063
-8.840000e-04,1.36234,17.7688,1.39266,-0.0482812
-8.820000e-04,1.3675,17.7188,1.38578,-0.0514062
-8.800000e-04,1.36688,17.7156,1.38828,-0.0598438
-8.780000e-04,1.37484,17.6813,1.38453,-0.0496875
-8.760000e-04,1.36641,17.7375,1.39516,-0.0517188
-8.740000e-04,1.36656,17.7828,1.39375,-0.0439063
-8.720000e-04,1.36969,17.6984,1.39297,-0.0417187
-8.700000e-04,1.36797,17.7266,1.38734,-0.0507812
-8.680000e-04,1.36516,17.6672,1.39469,-0.0471875
-8.660000e-04,1.37078,17.7078,1.39297,-0.0445312
-8.640000e-04,1.36859,17.7281,1.3875,-0.0371875
-8.620000e-04,1.37078,17.8,1.39781,-0.04375
-8.600000e-04,1.37203,17.7688,1.38813,-0.0495312
-8.580000e-04,1.38094,17.7203,1.39109,-0.0379687
-8.560000e-04,1.36438,17.7875,1.39266,-0.0489062
-8.540000e-04,1.37078,17.8063,1.39422,-0.0495312
-8.520000e-04,1.37109,17.6922,1.38828,-0.0542188
-8.500000e-04,1.36187,17.7656,1.38187,-0.041875
-8.480000e-04,1.37672,17.8094,1.38797,-0.0459375
-8.460000e-04,1.36969,17.7156,1.3875,-0.0496875
-8.440000e-04,1.38109,17.7469,1.39609,-0.0446875
-8.420000e-04,1.36609,17.775,1.38859,-0.0482812
-8.400000e-04,1.36156,17.775,1.40109,-0.0495312
-8.380000e-04,1.37203,17.7188,1.38984,-0.0454688
-8.360000e-04,1.37219,17.7094,1.38609,-0.0521875
-8.340000e-04,1.37578,17.8156,1.39125,-0.0503125
-8.320000e-04,1.37563,17.7484,1.38328,-0.0460937
-8.300000e-04,1.36641,17.7797,1.39031,-0.0535937
-8.280000e-04,1.37156,17.6594,1.38828,-0.0385938
-8.260000e-04,1.37156,17.6906,1.39547,-0.0571875
-8.240000e-04,1.36984,17.7094,1.38797,-0.0439063
-8.220000e-04,1.36984,17.7594,1.38125,-0.0385938
-8.200000e-04,1.36719,17.7047,1.39203,-0.0459375
-8.180000e-04,1.3725,17.8094,1.39766,-0.0507812
-8.160000e-04,1.37,17.7719,1.38906,-0.0582813
-8.140000e-04,1.35922,17.7172,1.39219,-0.0440625
-8.120000e-04,1.37203,17.6672,1.39109,-0.0435937
-8.100000e-04,1.37172,17.7125,1.38531,-0.0532813
-8.080000e-04,1.36922,17.6969,1.38297,-0.0610938
-8.060000e-04,1.36813,17.7859,1.39125,-0.0446875
-8.040000e-04,1.37297,17.6844,1.38891,-0.045625
-8.020000e-04,1.37109,17.7891,1.39359,-0.0373438
-8.000000e-04,1.36813,17.7641,1.38422,-0.0475
-7.980000e-04,1.36844,17.7672,1.39172,-0.05125
-7.960000e-04,1.37391,17.7375,1.39125,-0.0465625
-7.940000e-04,1.36563,17.6984,1.39031,-0.0479688
-7.920000e-04,1.36531,17.6984,1.38516,-0.0523437
-7.900000e-04,1.37453,17.6766,1.39281,-0.049375
-7.880000e-04,1.36297,17.75,1.38391,-0.046875
-7.860000e-04,1.36953,17.6844,1.38563,-0.044375
-7.840000e-04,1.36375,17.7719,1.39406,-0.0465625
-7.820000e-04,1.36984,17.7531,1.38703,-0.0467188
-7.800000e-04,1.37062,17.7375,1.39125,-0.0428125
-7.780000e-04,1.36547,17.7328,1.38172,-0.0417187
-7.760000e-04,1.37359,17.8359,1.38641,-0.0439063
-7.740000e-04,1.37641,17.7359,1.38328,-0.0385938
-7.720000e-04,1.37672,17.7875,1.38781,-0.0523437
-7.700000e-04,1.36703,17.7422,1.39031,-0.0434375
-7.680000e-04,1.36078,17.8,1.38031,-0.0495312
-7.660000e-04,1.37609,17.6641,1.39109,-0.0470312
-7.640000e-04,1.37031,17.6938,1.38609,-0.0457812
-7.620000e-04,1.36688,17.7641,1.38547,-0.0482812
-7.600000e-04,1.37219,17.7656,1.39422,-0.0515625
-7.580000e-04,1.37187,17.7984,1.39031,-0.0459375
-7.560000e-04,1.36719,17.7188,1.38766,-0.0454688
-7.540000e-04,1.36859,17.8219,1.38625,-0.0453125
-7.520000e-04,1.37281,17.7578,1.39547,-0.0467188
-7.500000e-04,1.37156,17.7891,1.39047,-0.0467188
-7.480000e-04,1.37781,17.7,1.38719,-0.0432812
-7.460000e-04,1.36734,17.7625,1.39437,-0.0435937
-7.440000e-04,1.37359,17.7359,1.39,-0.0389063
-7.420000e-04,1.37109,17.6922,1.39641,-0.039375
-7.400000e-04,1.37328,17.7469,1.39094,-0.04
-7.380000e-04,1.37563,17.725,1.38969,-0.0509375
-7.360000e-04,1.37469,17.7469,1.38875,-0.0503125
-7.340000e-04,1.36813,17.7656,1.38563,-0.0428125
-7.320000e-04,1.36844,17.7703,1.39813,-0.0373438
-7.300000e-04,1.36688,17.6906,1.3925,-0.0420312
-7.280000e-04,1.36922,17.8172,1.39437,-0.0445312
-7.260000e-04,1.36766,17.8219,1.38797,-0.0476563
-7.240000e-04,1.36516,17.7281,1.38297,-0.0417187
-7.220000e-04,1.37203,17.7828,1.39141,-0.0521875
-7.200000e-04,1.36656,17.6344,1.38781,-0.0417187
-7.180000e-04,1.3675,17.7734,1.39078,-0.0542188
-7.160000e-04,1.36953,17.7297,1.38734,-0.04375
-7.140000e-04,1.37609,17.7359,1.39172,-0.0384375
-7.120000e-04,1.35969,17.7172,1.39,-0.0465625
-7.100000e-04,1.37391,17.7281,1.38516,-0.05375
-7.080000e-04,1.3625,17.8156,1.38609,-0.0523437
-7.060000e-04,1.37297,17.7766,1.39688,-0.0442188
-7.040000e-04,1.37406,17.7594,1.39531,-0.0504688
-7.020000e-04,1.36469,17.7156,1.38828,-0.0459375
-7.000000e-04,1.37312,17.8203,1.39156,-0.045625
-6.980000e-04,1.36766,17.6984,1.3975,-0.059375
-6.960000e-04,1.36906,17.7719,1.38797,-0.0392187
-6.940000e-04,1.36906,17.7625,1.38953,-0.041875
-6.920000e-04,1.36813,17.6656,1.38938,-0.0476563
-6.900000e-04,1.36297,17.7469,1.39547,-0.0514062
-6.880000e-04,1.37375,17.6969,1.39672,-0.0503125
-6.860000e-04,1.37219,17.7937,1.3975,-0.0417187
-6.840000e-04,1.36719,17.8,1.38078,-0.0482812
-6.820000e-04,1.37547,17.7469,1.39234,-0.0440625
-6.800000e-04,1.36578,17.7,1.38875,-0.0414063
-6.780000e-04,1.37422,17.8203,1.38375,-0.048125
-6.760000e-04,1.36625,17.7188,1.38797,-0.038125
-6.740000e-04,1.37062,17.7156,1.39359,-0.0473437
-6.720000e-04,1.36422,17.7719,1.38984,-0.0482812
-6.700000e-04,1.37406,17.7234,1.38922,-0.0440625
-6.680000e-04,1.36594,17.7641,1.39094,-0.049375
-6.660000e-04,1.37516,17.7188,1.39578,-0.04625
-6.640000e-04,1.37281,17.7719,1.39094,-0.0478125
-6.620000e-04,1.37016,17.775,1.38453,-0.0420312
-6.600000e-04,1.37469,17.7672,1.39266,-0.0479688
-6.580000e-04,1.36359,17.8313,1.38859,-0.0485937
-6.560000e-04,1.36734,17.7953,1.38484,-0.0509375
-6.540000e-04,1.37109,17.7563,1.39047,-0.0478125
-6.520000e-04,1.37547,17.7547,1.38187,-0.044375
-6.500000e-04,1.37031,17.7391,1.39859,-0.0425
-6.480000e-04,1.36484,17.725,1.39016,-0.04625
-6.460000e-04,1.36578,17.7656,1.38953,-0.0414063
-6.440000e-04,1.36844,17.8141,1.39219,-0.0429688
-6.420000e-04,1.36328,17.7672,1.39078,-0.0501562
-6.400000e-04,1.36563,17.7688,1.37625,-0.0396875
-6.380000e-04,1.36938,17.7125,1.38719,-0.0364063
-6.360000e-04,1.37625,17.75,1.38813,-0.0484375
-6.340000e-04,1.37906,17.7766,1.38109,-0.0459375
-6.320000e-04,1.37187,17.7703,1.39203,-0.0390625
-6.300000e-04,1.36938,17.7375,1.3875,-0.0551562
-6.280000e-04,1.36625,17.7594,1.38875,-0.0434375
-6.260000e-04,1.36703,17.7797,1.38797,-0.043125
-6.240000e-04,1.36969,17.6687,1.38563,-0.0457812
-6.220000e-04,1.36953,17.6891,1.39109,-0.0526562
-6.200000e-04,1.36688,17.7719,1.38781,-0.0442188
-6.180000e-04,1.36891,17.8281,1.38625,-0.0428125
-6.160000e-04,1.37234,17.6672,1.39391,-0.0425
-6.140000e-04,1.36844,17.7469,1.38859,-0.0540625
-6.120000e-04,1.37469,17.7078,1.38141,-0.053125
-6.100000e-04,1.36422,17.6703,1.39172,-0.0404687
-6.080000e-04,1.36875,17.625,1.3975,-0.0482812
-6.060000e-04,1.37266,17.7016,1.3925,-0.0467188
-6.040000e-04,1.36828,17.7453,1.38437,-0.0471875
-6.020000e-04,1.37078,17.7531,1.38938,-0.0523437
-6.000000e-04,1.365,17.8297,1.39516,-0.0484375
-5.980000e-04,1.37438,17.7266,1.39172,-0.0446875
-5.960000e-04,1.37016,17.8703,1.39484,-0.044375
-5.940000e-04,1.37312,17.6609,1.38906,-0.05375
-5.920000e-04,1.36422,17.6609,1.3875,-0.0498437
-5.900000e-04,1.37203,17.7109,1.39359,-0.0490625
-5.880000e-04,1.36531,17.7109,1.39047,-0.05875
-5.860000e-04,1.37266,17.7891,1.38563,-0.0475
-5.840000e-04,1.36141,17.7172,1.38719,-0.0417187
-5.820000e-04,1.36828,17.75,1.39281,-0.0473437
-5.800000e-04,1.37234,17.7,1.38844,-0.0520313
-5.780000e-04,1.37531,17.7984,1.39187,-0.0507812
-5.760000e-04,1.36578,17.7453,1.39437,-0.0425
-5.740000e-04,1.36906,17.6719,1.38813,-0.0407812
-5.720000e-04,1.36828,17.7438,1.38344,-0.0532813
-5.700000e-04,1.37141,17.7031,1.39391,-0.0467188
-5.680000e-04,1.36813,17.7609,1.38891,-0.0454688
-5.660000e-04,1.35969,17.6531,1.38344,-0.0507812
-5.640000e-04,1.37328,17.7312,1.38766,-0.0482812
-5.620000e-04,1.36703,17.775,1.38719,-0.0498437
-5.600000e-04,1.36375,17.7781,1.39297,-0.0526562
-5.580000e-04,1.37062,17.6438,1.38672,-0.0503125
-5.560000e-04,1.38156,17.7656,1.38844,-0.0373438
-5.540000e-04,1.37734,17.7734,1.39094,-0.043125
-5.520000e-04,1.35984,17.6609,1.39359,-0.0453125
-5.500000e-04,1.36703,17.75,1.38797,-0.0389063
-5.480000e-04,1.37141,17.7922,1.39516,-0.0465625
-5.460000e-04,1.37625,17.8031,1.3875,-0.0489062
-5.440000e-04,1.37234,17.7469,1.39703,-0.0454688
-5.420000e-04,1.37219,17.6516,1.39187,-0.0446875
-5.400000e-04,1.36906,17.7297,1.38953,-0.0509375
-5.380000e-04,1.36719,17.7641,1.39203,-0.0392187
-5.360000e-04,1.36531,17.675,1.38906,-0.0457812
-5.340000e-04,1.37813,17.8047,1.39563,-0.0435937
-5.320000e-04,1.37469,17.7125,1.38703,-0.0510937
-5.300000e-04,1.37391,17.7,1.37953,-0.0465625
-5.280000e-04,1.37203,17.7672,1.38266,-0.0448437
-5.260000e-04,1.36672,17.7406,1.38453,-0.04625
-5.240000e-04,1.37312,17.8156,1.38578,-0.0492188
-5.220000e-04,1.37563,17.7516,1.39328,-0.045
-5.200000e-04,1.36797,17.7563,1.38797,-0.0534375
-5.180000e-04,1.36516,17.7438,1.39531,-0.0446875
-5.160000e-04,1.37031,17.6781,1.39016,-0.0484375
-5.140000e-04,1.36859,17.7766,1.38891,-0.04
-5.120000e-04,1.37141,17.8047,1.39375,-0.048125
-5.100000e-04,1.36813,17.6938,1.3825,-0.0457812
-5.080000e-04,1.37656,17.6797,1.39578,-0.0479688
-5.060000e-04,1.37359,17.8438,1.39453,-0.043125
-5.040000e-04,1.37125,17.6484,1.38437,-0.0448437
-5.020000e-04,1.36844,17.6563,1.38859,-0.0414063
-5.000000e-04,1.36641,17.7438,1.38969,-0.0467188
-4.980000e-04,1.37156,17.7672,1.39172,-0.0465625
-4.960000e-04,1.36828,17.6687,1.39484,-0.0375
-4.940000e-04,1.37156,17.7563,1.39281,-0.0396875
-4.920000e-04,1.37141,17.7438,1.39125,-0.0367187
-4.900000e-04,1.37078,17.7047,1.38734,-0.04375
-4.880000e-04,1.3725,17.8016,1.39641,-0.0514062
-4.860000e-04,1.36109,17.7203,1.395,-0.043125
-4.840000e-04,1.37297,17.8859,1.39484,-0.0571875
-4.820000e-04,1.37203,17.7469,1.3825,-0.0434375
-4.800000e-04,1.36438,17.7359,1.39469,-0.039375
-4.780000e-04,1.36156,17.7141,1.39,-0.0492188
-4.760000e-04,1.37047,17.7078,1.39187,-0.05375
-4.740000e-04,1.37125,17.7531,1.38813,-0.0445312
-4.720000e-04,1.36781,17.8156,1.39328,-0.0460937
-4.700000e-04,1.36656,17.7172,1.39312,-0.0490625
-4.680000e-04,1.36703,17.7625,1.39922,-0.0517188
-4.660000e-04,1.36828,17.7219,1.38578,-0.0442188
-4.640000e-04,1.36359,17.8141,1.39203,-0.05125
-4.620000e-04,1.36828,17.7766,1.39078,-0.050625
-4.600000e-04,1.37141,17.7656,1.38156,-0.0509375
-4.580000e-04,1.36578,17.7422,1.39766,-0.0554688
-4.560000e-04,1.3725,17.7906,1.38734,-0.0432812
-4.540000e-04,1.36375,17.6875,1.39281,-0.0492188
-4.520000e-04,1.36688,17.75,1.39203,-0.0495312
-4.500000e-04,1.37141,17.7547,1.38766,-0.0407812
-4.480000e-04,1.3725,17.7578,1.38984,-0.0490625
-4.460000e-04,1.37219,17.7906,1.38047,-0.0415625
-4.440000e-04,1.37141,17.7937,1.38859,-0.0470312
-4.420000e-04,1.37375,17.8016,1.39406,-0.0479688
-4.400000e-04,1.37187,17.7656,1.38719,-0.0442188
-4.380000e-04,1.36719,17.7688,1.38281,-0.0420312
-4.360000e-04,1.37328,17.7438,1.37969,-0.0526562
-4.340000e-04,1.36703,17.6687,1.38281,-0.0440625
-4.320000e-04,1.36656,17.7484,1.38391,-0.0434375
-4.300000e-04,1.36688,17.7734,1.37953,-0.0426563
-4.280000e-04,1.37359,17.7391,1.40359,-0.0504688
-4.260000e-04,1.36938,17.7891,1.39,-0.0514062
-4.240000e-04,1.3725,17.7219,1.39172,-0.0429688
-4.220000e-04,1.37047,17.7922,1.39375,-0.0517188
-4.200000e-04,1.36672,17.7937,1.38828,-0.0464063
-4.180000e-04,1.36781,17.7828,1.39609,-0.0501562
-4.160000e-04,1.36844,17.7672,1.38422,-0.0476563
-4.140000e-04,1.37328,17.7297,1.39266,-0.0409375
-4.120000e-04,1.37625,17.6703,1.395,-0.0489062
-4.100000e-04,1.36703,17.7391,1.39031,-0.0520313
-4.080000e-04,1.37203,17.6516,1.3875,-0.046875
-4.060000e-04,1.36312,17.7828,1.39219,-0.045625
-4.040000e-04,1.37125,17.7797,1.39156,-0.048125
-4.020000e-04,1.36625,17.775,1.38437,-0.0523437
-4.000000e-04,1.37453,17.7531,1.38594,-0.05375
-3.980000e-04,1.36688,17.7141,1.38625,-0.0492188
-3.960000e-04,1.36578,17.75,1.39641,-0.045625
-3.940000e-04,1.35703,17.7813,1.38938,-0.053125
-3.920000e-04,1.36484,17.8094,1.39406,-0.0545313
-3.900000e-04,1.38266,17.7391,1.39,-0.0460937
-3.880000e-04,1.36938,17.7922,1.38672,-0.041875
-3.860000e-04,1.36922,17.7844,1.39203,-0.0403125
-3.840000e-04,1.36969,17.8094,1.38359,-0.041875
-3.820000e-04,1.3675,17.7281,1.38172,-0.0570313
-3.800000e-04,1.37172,17.7453,1.38469,-0.0470312
-3.780000e-04,1.36688,17.7063,1.39047,-0.051875
-3.760000e-04,1.36328,17.75,1.39172,-0.0440625
-3.740000e-04,1.36922,17.7656,1.38719,-0.0371875
-3.720000e-04,1.36375,17.7563,1.38844,-0.0423437
-3.700000e-04,1.36984,17.7234,1.39469,-0.0385938
-3.680000e-04,1.37453,17.7734,1.39,-0.0540625
-3.660000e-04,1.36875,17.7203,1.38266,-0.0454688
-3.640000e-04,1.36422,17.7281,1.38375,-0.0510937
-3.620000e-04,1.3725,17.7813,1.39969,-0.045
-3.600000e-04,1.37031,17.7781,1.39469,-0.0465625
-3.580000e-04,1.36438,17.7234,1.39125,-0.0526562
-3.560000e-04,1.37109,17.7688,1.39563,-0.043125
-3.540000e-04,1.37563,17.8,1.39422,-0.048125
-3.520000e-04,1.375,17.7109,1.37766,-0.0529688
-3.500000e-04,1.36328,17.6781,1.39156,-0.0542188
-3.480000e-04,1.37609,17.7344,1.38906,-0.055625
-3.460000e-04,1.36859,17.8063,1.39422,-0.0403125
-3.440000e-04,1.36547,17.7484,1.38609,-0.05
-3.420000e-04,1.36688,17.6906,1.38625,-0.0484375
-3.400000e-04,1.37203,17.7672,1.37813,-0.0473437
-3.380000e-04,1.36906,17.7844,1.39469,-0.04375
-3.360000e-04,1.36594,17.7969,1.39359,-0.0404687
-3.340000e-04,1.37328,17.8281,1.39094,-0.0540625
-3.320000e-04,1.36359,17.6344,1.39031,-0.0426563
-3.300000e-04,1.36906,17.7312,1.38516,-0.04875
-3.280000e-04,1.37203,17.6969,1.39172,-0.0451563
-3.260000e-04,1.37422,17.7531,1.39875,-0.05
-3.240000e-04,1.365,17.8453,1.38734,-0.0415625
-3.220000e-04,1.36891,17.8047,1.38813,-0.044375
-3.200000e-04,1.37297,17.7625,1.38797,-0.0398438
-3.180000e-04,1.3725,17.7141,1.39625,-0.0445312
-3.160000e-04,1.36656,17.7781,1.38578,-0.0428125
-3.140000e-04,1.36953,17.7625,1.38781,-0.0473437
-3.120000e-04,1.36563,17.7016,1.39469,-0.0557813
-3.100000e-04,1.37062,17.7641,1.38844,-0.0417187
-3.080000e-04,1.37969,17.7,1.39172,-0.0432812
-3.060000e-04,1.36969,17.7,1.40063,-0.04625
-3.040000e-04,1.37125,17.7547,1.39813,-0.0357812
-3.020000e-04,1.37156,17.7219,1.39266,-0.0432812
-3.000000e-04,1.37234,17.7469,1.39547,-0.050625
-2.980000e-04,1.38016,17.8359,1.39062,-0.0485937
-2.960000e-04,1.36219,17.6938,1.37891,-0.0467188
-2.940000e-04,1.36594,17.7172,1.39109,-0.0453125
-2.920000e-04,1.37234,17.6703,1.39609,-0.0454688
-2.900000e-04,1.36656,17.7125,1.39563,-0.050625
-2.880000e-04,1.36891,17.7953,1.38922,-0.0454688
-2.860000e-04,1.37281,17.7688,1.38484,-0.0434375
-2.840000e-04,1.36953,17.7297,1.39688,-0.0382812
-2.820000e-04,1.36438,17.7109,1.38922,-0.0489062
-2.800000e-04,1.37359,17.7406,1.38969,-0.0492188
-2.780000e-04,1.37469,17.7453,1.39094,-0.0532813
-2.760000e-04,1.37172,17.8484,1.38672,-0.0478125
-2.740000e-04,1.36828,17.8203,1.38859,-0.0371875
-2.720000e-04,1.37281,17.6875,1.39609,-0.0465625
-2.700000e-04,1.36703,17.7594,1.39219,-0.0453125
-2.680000e-04,1.37422,17.7609,1.38844,-0.0503125
-2.660000e-04,1.37375,17.7141,1.39016,-0.0528125
-2.640000e-04,1.36594,17.7078,1.38563,-0.0470312
-2.620000e-04,1.36688,17.7031,1.3825,-0.0453125
-2.600000e-04,1.37016,17.7438,1.38219,-0.0384375
-2.580000e-04,1.36469,17.6766,1.39219,-0.0439063
-2.560000e-04,1.36516,17.8281,1.3925,-0.0470312
-2.540000e-04,1.37453,17.7875,1.38656,-0.05375
-2.520000e-04,1.36172,17.6906,1.39281,-0.0528125
-2.500000e-04,1.36984,17.7672,1.39125,-0.0507812
-2.480000e-04,1.36859,17.7391,1.38344,-0.0478125
-2.460000e-04,1.37875,17.7578,1.39859,-0.0585938
-2.440000e-04,1.36578,17.7359,1.38203,-0.0453125
-2.420000e-04,1.36922,17.7531,1.38875,-0.0473437
-2.400000e-04,1.37547,17.8063,1.38766,-0.0475
-2.380000e-04,1.37062,17.725,1.38516,-0.0451563
-2.360000e-04,1.37094,17.7453,1.39328,-0.0492188
-2.340000e-04,1.36922,17.7891,1.38609,-0.0440625
-2.320000e-04,1.37031,17.7563,1.38844,-0.05875
-2.300000e-04,1.36922,17.7281,1.38047,-0.0426563
-2.280000e-04,1.36031,17.8203,1.38891,-0.0420312
-2.260000e-04,1.36609,17.8109,1.38844,-0.0553125
-2.240000e-04,1.36016,17.7656,1.39875,-0.0525
-2.220000e-04,1.37219,17.7875,1.38891,-0.0446875
-2.200000e-04,1.37719,17.8031,1.38984,-0.0495312
-2.180000e-04,1.37078,17.6547,1.38922,-0.05
-2.160000e-04,1.36922,17.6938,1.39953,-0.0564062
-2.140000e-04,1.36375,17.65,1.39531,-0.0510937
-2.120000e-04,1.37016,17.6719,1.3925,-0.046875
-2.100000e-04,1.37328,17.6938,1.38234,-0.0420312
-2.080000e-04,1.37406,17.8313,1.39078,-0.0492188
-2.060000e-04,1.37516,17.7516,1.39359,-0.0417187
-2.040000e-04,1.37078,17.7953,1.38437,-0.0496875
-2.020000e-04,1.36578,17.7094,1.39719,-0.0496875
-2.000000e-04,1.36922,17.7172,1.39234,-0.0425
-1.980000e-04,1.37234,17.6375,1.39047,-0.0482812
-1.960000e-04,1.37125,17.7375,1.38641,-0.0434375
-1.940000e-04,1.36656,17.7937,1.38156,-0.048125
-1.920000e-04,1.36703,17.8281,1.39062,-0.049375
-1.900000e-04,1.36844,17.7047,1.38797,-0.0509375
-1.880000e-04,1.37156,17.7469,1.39266,-0.0542188
-1.860000e-04,1.37156,17.7734,1.39563,-0.0471875
-1.840000e-04,1.37281,17.7406,1.38547,-0.0467188
-1.820000e-04,1.36391,17.7781,1.395,-0.041875
-1.800000e-04,1.37078,17.7594,1.38781,-0.0496875
-1.780000e-04,1.36688,17.7984,1.39578,-0.05125
-1.760000e-04,1.36641,17.7344,1.38625,-0.0525
-1.740000e-04,1.37094,17.7719,1.39531,-0.0495312
-1.720000e-04,1.37609,17.7734,1.38328,-0.0421875
-1.700000e-04,1.37672,17.7359,1.38312,-0.055
-1.680000e-04,1.37016,17.7375,1.38547,-0.045625
-1.660000e-04,1.3825,17.6766,1.39437,-0.0453125
-1.640000e-04,1.3625,17.7828,1.39453,-0.0478125
-1.620000e-04,1.37234,17.825,1.39062,-0.0429688
-1.600000e-04,1.37047,17.7344,1.38578,-0.0501562
-1.580000e-04,1.36297,17.7875,1.39187,-0.04375
-1.560000e-04,1.36516,17.7766,1.38563,-0.0425
-1.540000e-04,1.37,17.7219,1.38891,-0.0459375
-1.520000e-04,1.37031,17.6891,1.38953,-0.0517188
-1.500000e-04,1.36547,17.7453,1.40328,-0.0446875
-1.480000e-04,1.37672,17.7172,1.39406,-0.0410937
-1.460000e-04,1.37062,17.7344,1.39437,-0.0485937
-1.440000e-04,1.37297,17.7344,1.39578,-0.048125
-1.420000e-04,1.3675,17.7344,1.38953,-0.0460937
-1.400000e-04,1.37187,17.8125,1.40391,-0.0454688
-1.380000e-04,1.36891,17.6453,1.39203,-0.0442188
-1.360000e-04,1.36344,17.7047,1.38844,-0.0553125
-1.340000e-04,1.36844,17.7937,1.39297,-0.060625
-1.320000e-04,1.365,17.7438,1.39156,-0.0525
-1.300000e-04,1.36844,17.8047,1.3875,-0.0471875
-1.280000e-04,1.37156,17.7406,1.39781,-0.0428125
-1.260000e-04,1.37547,17.6625,1.38547,-0.0542188
-1.240000e-04,1.36688,17.775,1.38406,-0.049375
-1.220000e-04,1.36906,17.7281,1.38344,-0.0451563
-1.200000e-04,1.36875,17.7063,1.39328,-0.0478125
-1.180000e-04,1.36828,17.7344,1.38797,-0.0392187
-1.160000e-04,1.37797,17.7266,1.38656,-0.0560937
-1.140000e-04,1.37422,17.7172,1.39422,-0.0517188
-1.120000e-04,1.36578,17.6703,1.39625,-0.046875
-1.100000e-04,1.37016,17.7625,1.39109,-0.0509375
-1.080000e-04,1.36781,17.775,1.38312,-0.0475
-1.060000e-04,1.37141,17.8,1.38969,-0.0454688
-1.040000e-04,1.36172,17.7266,1.39531,-0.0440625
-1.020000e-04,1.36766,17.675,1.38094,-0.0478125
-1.000000e-04,1.3725,17.7688,1.39344,-0.0479688
-9.800000e-05,1.36422,17.7125,1.38531,-0.0507812
-9.600000e-05,1.37344,17.7672,1.38703,-0.0501562
-9.400000e-05,1.37516,17.7047,1.38422,-0.049375
-9.200000e-05,1.37422,17.675,1.38297,-0.0521875
-9.000000e-05,1.37094,17.6953,1.38703,-0.0489062
-8.800000e-05,1.37141,17.7891,1.38344,-0.0551562
-8.600000e-05,1.36922,17.7953,1.39328,-0.0439063
-8.400000e-05,1.37641,17.7094,1.39984,-0.049375
-8.200000e-05,1.36594,17.7563,1.39453,-0.048125
-8.000000e-05,1.37062,17.7625,1.39266,-0.045625
-7.800000e-05,1.37062,17.6938,1.40187,-0.0467188
-7.600000e-05,1.365,17.7438,1.39719,-0.05875
-7.400000e-05,1.38094,17.7453,1.39109,-0.0482812
-7.200000e-05,1.36422,17.7109,1.39734,-0.045
-7.000000e-05,1.36641,17.6969,1.38766,-0.05875
-6.800000e-05,1.36609,17.7859,1.38734,-0.0404687
-6.600000e-05,1.37578,17.7344,1.38187,-0.0509375
-6.400000e-05,1.37453,17.7344,1.39391,-0.0489062
-6.200000e-05,1.36969,17.7703,1.39125,-0.0479688
-6.000000e-05,1.36984,17.7359,1.39031,-0.054375
-5.800000e-05,1.37125,17.7484,1.39609,-0.045625
-5.600000e-05,1.37297,17.7297,1.38437,-0.0532813
-5.400000e-05,1.37281,17.7875,1.39656,-0.0479688
-5.200000e-05,1.36563,17.7359,1.38656,-0.050625
-5.000000e-05,1.36516,17.6953,1.38781,-0.0515625
-4.800000e-05,1.37,17.675,1.38609,-0.0510937
-4.600000e-05,1.36391,17.7141,1.3875,-0.0529688
-4.400000e-05,1.36672,17.7344,1.39781,-0.0442188
-4.200000e-05,1.37141,17.7906,1.38719,-0.0420312
-4.000000e-05,1.36484,17.7312,1.38828,-0.0515625
-3.800000e-05,1.36797,17.7766,1.39266,-0.0440625
-3.600000e-05,1.35906,17.8922,1.39047,-0.0495312
-3.400000e-05,1.37359,17.8156,1.38563,-0.0515625
-3.200000e-05,1.36813,17.7844,1.38766,-0.0490625
-3.000000e-05,1.36391,17.7063,1.38609,-0.0470312
-2.800000e-05,1.37266,17.7391,1.38797,-0.04
-2.600000e-05,1.36641,17.7859,1.38422,-0.0507812
-2.400000e-05,1.37187,17.7203,1.38156,-0.045
-2.200000e-05,1.36922,17.7844,1.39297,-0.0517188
-2.000000e-05,1.36688,17.7266,1.38969,-0.0451563
-1.800000e-05,1.36312,17.8094,1.38813,-0.0565625
